panel	sample	AA_ccd	AB_ccd	BB_ccd	NR_ccd
WBKG	sd0322	0.99255121	0.877598152	0.883333333	0.878296146
WBKG	sd0323	0.988663484	0.882191781	0.857142857	0.878504673
WBKG	sd0324	0.986560782	0.931818182	0.887323944	0.925053533
WBKG	sd0325	0.993932039	0.883419689	0.928571429	0.890350877
WBKG	sd0326	0.990791897	0.886699507	0.913043478	0.890526316
WBKG	sd0327	0.990864799	0.9	0.887096774	0.898268398
WBKG	sd0328	0.988533494	0.889460154	0.965517241	0.899328859
WBKG	sd0329	0.994571773	0.886543536	0.731343284	0.8632287
WBKG	sd0330	0.98956415	0.890736342	0.925925926	0.894736842
WBKG	sd0331	0.992835821	0.937321937	0.846153846	0.920745921
WBKG	sd0332	0.990990991	0.904	0.890625	0.902050114
WBKG	sd0333	0.990320629	0.893939394	0.909090909	0.89578714
WBKG	sd0334	0.993872549	0.891139241	0.87012987	0.887711864
WBKG	sd0336	0.986177885	0.880758808	0.943661972	0.890909091
WBKG	sd0337	0.988823529	0.906432749	0.903225806	0.905940594
WBKG	sd0338	0.992656059	0.863080685	0.819672131	0.857446809
WBKG	sd0339	0.988484848	0.894601542	0.876923077	0.892070485
WBKG	sd0340	0.989721886	0.901069519	0.907894737	0.902222222
WBKG	sd0341	0.990326481	0.884615385	0.816666667	0.875555556
WBKG	sd0342	0.990886999	0.881443299	0.885714286	0.88209607
WBKG	sd0343	0.990980156	0.911227154	0.879310345	0.907029478
WBKG	sd0344	0.991411043	0.888619855	0.93442623	0.894514768
WBKG	sd0345	0.990273556	0.925558313	0.785714286	0.908496732
WBKG	sd0346	0.995139733	0.879396985	0.883333333	0.879912664
WBKG	sd0347	0.992736077	0.896373057	0.939393939	0.902654867
WBKG	sd0348	0.984875983	0.909326425	0.830769231	0.898004435
WBKG	sd0349	0.991641791	0.927807487	0.945454545	0.93006993
WBKG	sd0350	0.994492044	0.912280702	0.957746479	0.919148936
WBKG	sd0351	0.993309002	0.930412371	0.916666667	0.92826087
WBKG	sd0352	0.985330073	0.882352941	0.966666667	0.893162393
WBKG	sd0353	0.991421569	0.896725441	0.84	0.887711864
WBKG	sd0354	0.989228007	0.880758808	0.90625	0.884526559
WBKG	sd0355	0.98969697	0.917989418	0.894736842	0.914096916
WBKG	sd0356	0.989752863	0.91292876	0.878787879	0.907865169
WBKG	sd0363	0.98660986	0.935802469	0.875	0.928416486
WBKG	sd0364	0.991995074	0.901678657	0.888888889	0.9
WBKG	sd0365	0.988547318	0.87434555	0.936507937	0.883146067
WBKG	sd0366	0.990442055	0.910081744	0.80952381	0.895348837
WBKG	sd0367	0.994597839	0.90080429	0.923076923	0.904109589
WBKG	sd0368	0.990746453	0.88377724	0.885714286	0.884057971
WBKG	sd0369	0.994488671	0.91	0.85915493	0.902335456
WBKG	sd0370	0.987922705	0.890909091	0.857142857	0.886160714
WBKG	sd0372	0.992097264	0.890052356	0.896103896	0.891067538
WBKG	sd0373	0.989671932	0.887434555	0.855263158	0.88209607
WBKG	sd0374	0.992266508	0.903846154	0.915254237	0.905437352
WBKG	sd0375	0.991711072	0.88252149	0.833333333	0.874698795
WBKG	sd0376	0.995160315	0.892183288	0.9375	0.900221729
WBKG	sd0377	0.990909091	0.923884514	0.863013699	0.914096916
WBKG	sd0378	0.992788462	0.893150685	0.906666667	0.895454545
WBKG	sd0379	0.990049751	0.878571429	0.868421053	0.877016129
WBKG	sd0380	0.991411043	0.901204819	0.93220339	0.905063291
WBKG	sd0381	0.988435788	0.911392405	0.924242424	0.913232104
WBKG	sd0382	0.989440994	0.891826923	0.923076923	0.896761134
WBKG	sd0383	0.989130435	0.894601542	0.86440678	0.890625
WBKG	sd0384	0.988977342	0.885365854	0.901639344	0.887473461
WBKG	sd0385	0.989506173	0.899761337	0.861538462	0.894628099
WBKG	sd0386	0.991535671	0.881443299	0.919354839	0.886666667
WBKG	sd0387	0.992731678	0.912060302	0.8	0.898454746
WBKG	sd0388	0.994430693	0.902843602	0.96969697	0.911885246
WBKG	sd0389	0.993943065	0.880208333	0.898550725	0.883002208
WBKG	sd0391	0.990343995	0.891414141	0.862745098	0.888143177
WBKG	sd0392	0.994532199	0.924675325	0.904109589	0.92139738
WBKG	sd0393	0.988643156	0.90052356	0.857142857	0.895591647
WBKG	sd0394	0.990011751	0.918604651	0.879310345	0.912935323
WBKG	sd0395	0.989017694	0.894348894	0.913793103	0.896774194
WBKG	sd0397	0.991017964	0.877840909	0.926829268	0.887096774
WBKG	sd0398	0.987092809	0.905109489	0.878787879	0.901467505
WBKG	sd0399	0.992669517	0.871980676	0.924528302	0.877944325
WBKG	sd0400	0.992775436	0.884318766	0.796296296	0.873589165
WBKG	sd0401	0.986881336	0.900826446	0.90625	0.901639344
WBKG	sd0402	0.991576414	0.909090909	0.911764706	0.909502262
WBKG	sd0403	0.990582696	0.890243902	0.831168831	0.879012346
WBKG	sd0404	0.990190067	0.919191919	0.909090909	0.917547569
WBKG	sd0405	0.994532199	0.90052356	0.934210526	0.906113537
WBKG	sd0406	0.991611744	0.872928177	0.890410959	0.875862069
WBKG	sd0407	0.992280285	0.928977273	0.897058824	0.923809524
WBKG	sd0408	0.99223417	0.895890411	0.861538462	0.890697674
WBKG	sd0409	0.993909866	0.91025641	0.888888889	0.906926407
WBKG	sd0410	0.9897343	0.86631016	0.891891892	0.870535714
WBKG	sd0411	0.991611744	0.867021277	0.881355932	0.868965517
WBKG	sd0412	0.989892985	0.917582418	0.931034483	0.91943128
WBKG	sd0413	0.989279333	0.915789474	0.955555556	0.92
WBKG	sd0414	0.99029715	0.913265306	0.936507937	0.916483516
WBKG	sd0415	0.990942029	0.927835052	0.866666667	0.919642857
WBKG	sd0416	0.990487515	0.904371585	0.857142857	0.898104265
WBKG	sd0417	0.993230769	0.918854415	0.916666667	0.918580376
WBKG	sd0418	0.993251534	0.928746929	0.925373134	0.928270042
WBKG	sd0419	0.990220049	0.888077859	0.912280702	0.891025641
WBKG	sd0420	0.992882562	0.929971989	0.901639344	0.925837321
WBKG	sd0421	0.992691839	0.916876574	0.876923077	0.911255411
WBKG	sd0422	0.98923445	0.898666667	0.807017544	0.886574074
WBKG	sd0423	0.994594595	0.913157895	0.898305085	0.911161731
WBKG	sd0424	0.990378833	0.913157895	0.93442623	0.916099773
WBKG	sd0425	0.990220049	0.906976744	0.901234568	0.905982906
WBKG	sd0426	0.989850746	0.910526316	0.857142857	0.904428904
WBKG	sd0427	0.98962149	0.897368421	0.88372093	0.894849785
WBKG	sd0428	0.992102066	0.913705584	0.921875	0.914847162
WBKG	sd0429	0.987318841	0.902887139	0.955223881	0.910714286
WBKG	sd0430	0.988336403	0.927360775	0.822580645	0.913684211
WBKG	sd0431	0.992669517	0.892156863	0.779661017	0.877944325
WBKG	sd0432	0.990214067	0.889434889	0.903225806	0.891257996
WBKG	sd0433	0.990384615	0.906735751	0.907407407	0.906818182
WBKG	sd0434	0.992097264	0.909793814	0.943661972	0.91503268
WBKG	sd0436	0.989583333	0.885204082	0.975	0.900423729
WBKG	sd0437	0.989690722	0.9	0.933333333	0.905494505
WBKG	sd0438	0.987326494	0.902061856	0.86440678	0.897091723
WBKG	sd0440	0.99205379	0.9275	0.823529412	0.912393162
WBKG	sd0442	0.991545894	0.907928389	0.912280702	0.908482143
WBKG	sd0443	0.990903578	0.900262467	0.824324324	0.887912088
WBKG	sd0444	0.990831296	0.917293233	0.884057971	0.912393162
WBKG	sd0445	0.995657568	0.905529954	0.844827586	0.898373984
WBKG	sd0446	0.989090909	0.916666667	0.9	0.914096916
WBKG	sd0447	0.990752158	0.909547739	0.845238095	0.898340249
WBKG	sd0448	0.992210905	0.901856764	0.931034483	0.905747126
WBKG	sd0449	0.99023199	0.902116402	0.897727273	0.901287554
WBKG	sd0450	0.989051095	0.882666667	0.894117647	0.884782609
WBKG	sd0451	0.990864799	0.886649874	0.784615385	0.872294372
WBKG	sd0452	0.994538835	0.911167513	0.806451613	0.896929825
WBKG	sd0453	0.991028708	0.91689008	0.881355932	0.912037037
WBKG	sd0454	0.993176179	0.942791762	0.927272727	0.941056911
WBKG	sd0455	0.990273556	0.910447761	0.877192982	0.906318083
WBKG	sd0456	0.993150685	0.88372093	0.911764706	0.887550201
WBKG	sd0457	0.98969697	0.920918367	0.887096774	0.916299559
WBKG	sd0458	0.989544895	0.898058252	0.924242424	0.90167364
WBKG	sd0459	0.987432675	0.912698413	0.927272727	0.914549654
WBKG	sd0461	0.993377483	0.923884514	0.887096774	0.918735892
WBKG	sd0462	0.990396158	0.917808219	0.890410959	0.913242009
WBKG	sd0463	0.993861265	0.883248731	0.962962963	0.896842105
WBKG	sd0467	0.99222488	0.904509284	0.909090909	0.905092593
WBKG	sd0468	0.990969296	0.929503916	0.933333333	0.930022573
WBKG	sd0470	0.991479002	0.9025	0.967213115	0.911062907
WBKG	sd0471	0.987752603	0.8825	0.845070423	0.876857749
WBKG	sd0472	0.989037759	0.904392765	0.813333333	0.88961039
WBKG	sd0473	0.992125984	0.899262899	0.869565217	0.896247241
WBKG	sd0474	0.989123867	0.9075	0.87755102	0.904231626
WBKG	sd0475	0.990808824	0.911167513	0.858974359	0.902542373
WBKG	sd0479	0.992154496	0.904392765	0.883333333	0.901565996
WBKG	sd0480	0.992063492	0.915422886	0.90625	0.91416309
WBKG	sd0481	0.989659367	0.904282116	0.920634921	0.906521739
WBKG	sd0483	0.991060787	0.908602151	0.851851852	0.901408451
WBKG	sd0484	0.993284493	0.8808933	0.857142857	0.877682403
WBKG	sd0485	0.990208078	0.881642512	0.910714286	0.885106383
WBKG	sd0486	0.990958409	0.904761905	0.910447761	0.905617978
WBKG	sd0487	0.988963826	0.91959799	0.906666667	0.917547569
WBKG	sd0488	0.983162959	0.901069519	0.910447761	0.902494331
WBKG	sd0489	0.985559567	0.920424403	0.876923077	0.914027149
WBKG	sd0490	0.994658754	0.908587258	0.879310345	0.904534606
WBKG	sd0491	0.992762364	0.885558583	0.924050633	0.892376682
WBKG	sd0492	0.992339423	0.891176471	0.850746269	0.884520885
WBKG	sd0493	0.989709443	0.894056848	0.876923077	0.89159292
WBKG	sd0494	0.990936556	0.911392405	0.907407407	0.91091314
WBKG	sd0495	0.992810066	0.902631579	0.872727273	0.898850575
WBKG	sd0496	0.991535671	0.932160804	0.788461538	0.915555556
WBKG	sd0497	0.987405542	0.917808219	0.871794872	0.910852713
WBKG	sd0498	0.9931207	0.908883827	0.833333333	0.899009901
WBKG	sd0499	0.986244019	0.910025707	0.930232558	0.912037037
WBKG	sd0500	0.989492119	0.904907975	0.907692308	0.905370844
WBKG	sd0501	0.987218503	0.886363636	0.830769231	0.878524946
WBKG	sd0502	0.98783455	0.892307692	0.928571429	0.897826087
WBKG	sd0503	0.992574257	0.930693069	0.880952381	0.922131148
WBKG	sd0504	0.990660025	0.911161731	0.830508475	0.901606426
WBKG	sd0505	0.989777511	0.896174863	0.933333333	0.902494331
WBKG	sd0506	0.990836897	0.921760391	0.810344828	0.907922912
WBKG	sd0507	0.988449848	0.914141414	0.936507937	0.917211329
WBKG	sd0508	0.988895743	0.923809524	0.857142857	0.915113872
WBKG	sd0509	0.990914597	0.883838384	0.842105263	0.878587196
WBKG	sd0510	0.995186522	0.928381963	0.907692308	0.925339367
WBKG	sd0511	0.992116434	0.913746631	0.952380952	0.920879121
WBKG	sd0512	0.99401556	0.891246684	0.75	0.872979215
WBKG	sd0514	0.991581479	0.90078329	0.862068966	0.89569161
WBKG	sd0515	0.991082045	0.890080429	0.918367347	0.893364929
WBKG	sd0516	0.991473812	0.90726817	0.920634921	0.909090909
WBKG	sd0517	0.991437309	0.88997555	0.9	0.891257996
WBKG	sd0518	0.990920097	0.895287958	0.914285714	0.898230088
WBKG	sd0519	0.990985577	0.900262467	0.881355932	0.897727273
WBKG	sd0520	0.99144777	0.917293233	0.926470588	0.91862955
WBKG	sd0521	0.992135511	0.892388451	0.828571429	0.88248337
WBKG	sd0522	0.991499696	0.901808786	0.9	0.901531729
WBKG	sd0523	0.990848078	0.907542579	0.925925926	0.909677419
WBKG	sd0524	0.993954051	0.894329897	0.919354839	0.897777778
WBKG	sd0525	0.991774383	0.89380531	0.920634921	0.89800995
WBKG	sd0526	0.989634146	0.889460154	0.8	0.875
WBKG	sd0527	0.994588094	0.903394256	0.913793103	0.904761905
WBKG	sd0528	0.992082826	0.909547739	0.953125	0.915584416
WBKG	sd0529	0.993288591	0.928753181	0.847222222	0.916129032
WBKG	sd0530	0.994505495	0.910411622	0.886792453	0.907725322
WBKG	sd0531	0.988588589	0.912	0.75	0.888382688
WBKG	sd0532	0.987973542	0.890374332	0.865671642	0.886621315
WBKG	sd0533	0.991416309	0.889447236	0.84	0.881606765
WBKG	sd0534	0.996923077	0.935643564	0.906666667	0.931106472
WBKG	sd0535	0.990285367	0.89258312	0.909090909	0.894967177
WBKG	sd0536	0.991489362	0.910669975	0.910714286	0.910675381
WBKG	sd0537	0.988407566	0.912718204	0.890625	0.909677419
WBKG	sd0538	0.991566265	0.878865979	0.910714286	0.882882883
WBKG	sd0539	0.994594595	0.881401617	0.926470588	0.888382688
WBKG	sd0540	0.996987952	0.925531915	0.897058824	0.921171171
WBKG	sd0541	0.987402519	0.915789474	0.894736842	0.913043478
WBKG	sd0542	0.990320629	0.890052356	0.84057971	0.88248337
WBKG	sd0543	0.991641791	0.903743316	0.854545455	0.897435897
WBKG	sd0544	0.988421694	0.899244332	0.878787879	0.896328294
WBKG	sd0545	0.987265009	0.898395722	0.864197531	0.892307692
WBKG	sd0546	0.989976415	0.915254237	0.925925926	0.916666667
WBKG	sd0547	0.98856799	0.875989446	0.841269841	0.871040724
WBKG	sd0548	0.993917275	0.920308483	0.901408451	0.917391304
WBKG	sd0549	0.986469865	0.885780886	0.795918367	0.876569038
WBKG	sd0550	0.992736077	0.887755102	0.933333333	0.89380531
WBKG	sd0551	0.992619926	0.849382716	0.876712329	0.853556485
WBKG	sd0552	0.992779783	0.885714286	0.859649123	0.882352941
WBKG	sd0553	0.991550996	0.881081081	0.922077922	0.888143177
WBKG	sd0554	0.988595438	0.897637795	0.912280702	0.899543379
WBKG	sd0555	0.988574865	0.873655914	0.927536232	0.882086168
WBKG	sd0556	0.993337371	0.895140665	0.919354839	0.898454746
WBKG	sd0557	0.992116434	0.917085427	0.912280702	0.916483516
WBKG	sd0558	0.992835821	0.893150685	0.9375	0.8997669
WBKG	sd0559	0.990842491	0.916883117	0.950617284	0.922746781
WBKG	sd0560	0.988456865	0.913612565	0.921052632	0.914847162
WBKG	sd0561	0.990279465	0.877717391	0.933333333	0.888646288
WBKG	sd0562	0.989709443	0.909814324	0.853333333	0.900442478
WBKG	sd0563	0.993251534	0.908433735	0.847457627	0.900843882
WBKG	sd0564	0.991985203	0.877108434	0.850746269	0.873443983
WBKG	sd0565	0.992182802	0.88	0.939393939	0.888888889
WBKG	sd0566	0.994588094	0.869565217	0.88	0.870748299
WBKG	sd0567	0.992097264	0.912060302	0.868852459	0.906318083
WBKG	sd0568	0.98978979	0.90080429	0.893939394	0.89977221
WBKG	sd0569	0.992749245	0.909090909	0.75	0.886414254
WBKG	sd0570	0.992058644	0.891625616	0.852459016	0.886509636
WBKG	sd0571	0.991044776	0.922651934	0.865671642	0.913752914
WBKG	sd0572	0.995067818	0.880095923	0.876923077	0.87966805
WBKG	sd0573	0.990947495	0.885714286	0.838709677	0.879194631
WBKG	sd0574	0.993201483	0.893364929	0.90625	0.895061728
WBKG	sd0575	0.991055456	0.88034188	0.894736842	0.882903981
WBKG	sd0576	0.988943489	0.912718204	0.906666667	0.911764706
WBKG	sd0577	0.990974729	0.929133858	0.770491803	0.907239819
WBKG	sd0578	0.992583436	0.914425428	0.909090909	0.913580247
WBKG	sd0579	0.989646772	0.901234568	0.842105263	0.893939394
WBKG	sd0580	0.987394958	0.913385827	0.894736842	0.910958904
WBKG	sd0581	0.993243243	0.890274314	0.92	0.894957983
WBKG	sd0582	0.986085904	0.934895833	0.865671642	0.924611973
WBKG	sd0583	0.99029715	0.886699507	0.897959184	0.887912088
WBKG	sd0584	0.98902439	0.942257218	0.843373494	0.924568966
WBKG	sd0585	0.986503067	0.901808786	0.896551724	0.900843882
WBKG	sd0586	0.99026764	0.913486005	0.895522388	0.910869565
WBKG	sd0587	0.990774908	0.891414141	0.865853659	0.887029289
WBKG	sd0588	0.994492044	0.887780549	0.869565217	0.885106383
WBKG	sd0589	0.990836897	0.892944039	0.946428571	0.899357602
WBKG	sd0590	0.991975309	0.886046512	0.87037037	0.884297521
WBKG	sd0591	0.992116434	0.906801008	0.913793103	0.907692308
WBKG	sd0593	0.992818671	0.894459103	0.925925926	0.898383372
WBKG	sd0594	0.992034314	0.894206549	0.88	0.891949153
WBKG	sd0595	0.993993994	0.891008174	0.902777778	0.892938497
WBKG	sd0596	0.991007194	0.89373297	0.884057971	0.892201835
WBKG	sd0597	0.989715668	0.890306122	0.813559322	0.880266075
WBKG	sd0599	0.989311164	0.932394366	0.938461538	0.933333333
WBKG	sd0600	0.991473812	0.904884319	0.904109589	0.904761905
WBKG	sd0601	0.99202454	0.892230576	0.853333333	0.886075949
WBKG	sd0602	0.986650485	0.884816754	0.837837838	0.877192982
WBKG	sd0604	0.986650485	0.881612091	0.86440678	0.879385965
WBKG	sd0605	0.990958409	0.915119363	0.838235294	0.903370787
WBKG	sd0606	0.987871437	0.899497487	0.894736842	0.898901099
WBKG	sd0607	0.994545455	0.910526316	0.905405405	0.90969163
WBKG	sd0608	0.993975904	0.92248062	0.894736842	0.918918919
WBKG	sd0609	0.990881459	0.909547739	0.918032787	0.910675381
WBKG	sd0610	0.984756098	0.890025575	0.904109589	0.892241379
WBKG	sd0611	0.989709443	0.91383812	0.913043478	0.913716814
WBKG	sd0612	0.989253731	0.887671233	0.890625	0.888111888
WBKG	sd0613	0.992044064	0.888337469	0.925373134	0.893617021
WBKG	sd0614	0.98907767	0.88630491	0.913043478	0.890350877
WBKG	sd0615	0.991715976	0.865329513	0.907692308	0.871980676
WBKG	sd0616	0.989304813	0.887955182	0.90625	0.890736342
WBKG	sd0617	0.992714026	0.913612565	0.96	0.921225383
WBKG	sd0618	0.990196078	0.924623116	0.810810811	0.906779661
WBKG	sd0619	0.992753623	0.928947368	0.955882353	0.933035714
WBKG	sd0621	0.987349398	0.884318766	0.890909091	0.885135135
WBKG	sd0622	0.990677439	0.93676815	0.897058824	0.931313131
WBKG	sd0623	0.989690722	0.897058824	0.914893617	0.898901099
WBKG	sd0624	0.994528875	0.909535452	0.9	0.908496732
WBKG	sd0625	0.987265009	0.892950392	0.916666667	0.896703297
WBKG	sd0626	0.985637343	0.901098901	0.956521739	0.909930716
WBKG	sd0627	0.987951807	0.894736842	0.828125	0.885135135
WBKG	sd0628	0.991576414	0.917771883	0.923076923	0.918552036
WBKG	sd0629	0.992154496	0.906914894	0.929577465	0.910514541
WBKG	sd0630	0.99029715	0.896276596	0.898734177	0.896703297
WBKG	sd0631	0.98980204	0.888	0.903225806	0.890160183
WBKG	sd0632	0.994525547	0.891414141	0.84375	0.884782609
WBKG	sd0633	0.993950393	0.916883117	0.939393939	0.920177384
WBKG	sd0634	0.989850746	0.901408451	0.891891892	0.8997669
WBKG	sd0635	0.989010989	0.906091371	0.888888889	0.903433476
WBKG	sd0636	0.992192192	0.895287958	0.842105263	0.888382688
WBKG	sd0637	0.989195678	0.904	0.936507937	0.908675799
WBKG	sd0638	0.983302412	0.932084309	0.833333333	0.919917864
WBKG	sd0639	0.993968637	0.897097625	0.925373134	0.901345291
WBKG	sd0640	0.989740495	0.904639175	0.93220339	0.908277405
WBKG	sd0641	0.992740472	0.893617021	0.88	0.89135255
WBKG	sd0642	0.992154496	0.914728682	0.866666667	0.908277405
WBKG	sd0643	0.986920333	0.906077348	0.85	0.898104265
WBKG	sd0644	0.991616766	0.895027624	0.861111111	0.889400922
WBKG	sd0645	0.99202943	0.87654321	0.867647059	0.875264271
WBKG	sd0646	0.994642857	0.922437673	0.80952381	0.905660377
WBKG	sd0647	0.990898058	0.89119171	0.857142857	0.885964912
WBKG	sd0648	0.994630072	0.922005571	0.927536232	0.922897196
WBKG	sd0649	0.988833747	0.898550725	0.91025641	0.900406504
WBKG	sd0650	0.990836897	0.905940594	0.920634921	0.907922912
WBKG	sd0651	0.990326481	0.864130435	0.914634146	0.873333333
WBKG	sd0652	0.990892532	0.881188119	0.924528302	0.886214442
WBKG	sd0653	0.989583333	0.936117936	0.861538462	0.925847458
WBKG	sd0654	0.989765202	0.904392765	0.875	0.900677201
WBKG	sd0655	0.99332929	0.937799043	0.945945946	0.938461538
WBKG	sd0656	0.987432675	0.905027933	0.786666667	0.884526559
WBKG	sd0657	0.993928355	0.916449086	0.905405405	0.914660832
WBKG	sd0658	0.988357843	0.919512195	0.870967742	0.913135593
WBKG	sd0659	0.992019644	0.878411911	0.930555556	0.886315789
WBKG	sd0660	0.990914597	0.903465347	0.918367347	0.905077263
WBKG	sd0661	0.989728097	0.903553299	0.927272727	0.906458797
WBKG	sd0662	0.990942029	0.901595745	0.958333333	0.910714286
WBKG	sd0663	0.989583333	0.895631068	0.866666667	0.891949153
WBKG	sd0664	0.991530551	0.890585242	0.879310345	0.889135255
WBKG	sd0665	0.989690722	0.908860759	0.766666667	0.89010989
WBKG	sd0666	0.990990991	0.88976378	0.862068966	0.886104784
WBKG	sd0667	0.992633517	0.875	0.910447761	0.88
WBKG	sd0668	0.995180723	0.908847185	0.830985915	0.896396396
WBKG	sd0669	0.994571773	0.887700535	0.847222222	0.881165919
WBKG	sd0670	0.992792793	0.925925926	0.885245902	0.920273349
WBKG	sd0671	0.990430622	0.91160221	0.857142857	0.902777778
WBKG	sd0672	0.989117291	0.928759894	0.845070423	0.915555556
WBKG	sd0673	0.989728097	0.904255319	0.931506849	0.908685969
WBKG	sd0674	0.992736077	0.903141361	0.785714286	0.884955752
WBKG	sd0675	0.987707437	0.919117647	0.913043478	0.918238994
WBKG	sd0676	0.991092637	0.922222222	0.85	0.911904762
WBKG	sd0677	0.992916175	0.914285714	0.866666667	0.907317073
WBKG	sd0678	0.990349819	0.914728682	0.881355932	0.910313901
WBKG	sd0679	0.990202082	0.921760391	0.870967742	0.91507431
WBKG	sd0680	0.993288591	0.892388451	0.964285714	0.905376344
WBKG	sd0681	0.98961515	0.896984925	0.898550725	0.897216274
WBKG	sd0682	0.990273556	0.900255754	0.823529412	0.888888889
WBKG	sd0683	0.993333333	0.899224806	0.925373134	0.9030837
WBKG	sd0684	0.991525424	0.868073879	0.931506849	0.878318584
WBKG	sd0685	0.992168675	0.902313625	0.909090909	0.903153153
WBKG	sd0686	0.988463874	0.937336815	0.905405405	0.932166302
WBKG	sd0687	0.989104116	0.938461538	0.887096774	0.931415929
WBKG	sd0688	0.992784125	0.898395722	0.925373134	0.902494331
WBKG	sd0689	0.989608802	0.922305764	0.942028986	0.925213675
WBKG	sd0690	0.987819732	0.899484536	0.851351351	0.891774892
WBKG	sd0691	0.987195122	0.89	0.90625	0.892241379
WBKG	sd0692	0.98953202	0.9025	0.9125	0.904166667
WBKG	sd0693	0.993268054	0.914572864	0.833333333	0.90212766
WBKG	sd0695	0.991473812	0.896202532	0.865671642	0.891774892
WBKG	sd0697	0.99009901	0.889952153	0.9	0.891393443
WBKG	sd0698	0.987707437	0.914634146	0.895522388	0.911949686
WBKG	sd0699	0.988357843	0.904411765	0.859375	0.898305085
WBKG	sd0700	0.991044776	0.897435897	0.820512821	0.883449883
WBKG	sd0701	0.989653074	0.902985075	0.898305085	0.902386117
WBKG	sd0702	0.989746683	0.911227154	0.936507937	0.914798206
WBKG	sd0703	0.986658581	0.881136951	0.882352941	0.881318681
